a2ps-4.14-26.fc21.src.rpm,,,0,,0,""
1:eclipse-4.4.1-3.fc21.src.rpm,,,0,,0,""
mesa-10.3-1.20140927.fc21.src.rpm,,,0,,0,""
kbd-2.0.2-3.fc21.src.rpm,,,0,,0,""
libX11-1.6.2-2.fc21.src.rpm,,,0,,0,""
gtk2-2.24.24-4.fc21.src.rpm,,,0,,0,""
ekiga-4.0.1-13.fc21.src.rpm,,,0,,0,""
perl-Archive-Tar-2.00-1.fc21.src.rpm,,,0,,0,""
1:control-center-3.14.0-1.fc21.src.rpm,,,0,,0,""
audit-2.4-1.fc21.src.rpm,,,0,,0,""
policycoreutils-2.3-7.1.fc21.src.rpm,,,0,,0,""
1:eclipse-cdt-8.5.0-3.fc21.src.rpm,,,0,,0,""
virt-manager-1.1.0-3.git310f6527.fc21.src.rpm,,,0,,0,""
perl-DBD-MySQL-4.027-3.fc21.src.rpm,,,0,,0,""
paps-0.6.8-30.fc21.src.rpm,,,0,,0,""
libsemanage-2.3-6.fc21.src.rpm,,,0,,0,""
checkpolicy-2.3-4.fc21.src.rpm,,,0,,0,""
hplip-3.14.10-1.fc21.src.rpm,,,0,,0,""
scim-bridge-0.4.16-19.fc21.src.rpm,,,0,,0,""
sip-4.16.3-1.fc21.src.rpm,,,0,,0,""
6:kdeutils-4.14.1-1.fc21.src.rpm,,,0,,0,""
1:nautilus-sendto-3.8.2-1.fc21.src.rpm,,,0,,0,""
ttmkfdir-3.0.9-44.fc21.src.rpm,,,0,,0,""
2:vim-7.4.417-1.fc21.src.rpm,,,0,,0,""
libsepol-2.3-4.fc21.src.rpm,,,0,,0,""
1:nfs-utils-1.3.0-7.0.fc21.src.rpm,,,0,,0,""
libXmu-1.1.2-2.fc21.src.rpm,,,0,,0,""
lvm2-2.02.111-1.fc21.src.rpm,,,0,,0,""
pam-1.1.8-16.fc21.src.rpm,,,0,,0,""
perl-Net-DNS-0.79-1.fc21.src.rpm,,,0,,0,""
coreutils-8.22-18.fc21.src.rpm,,,0,,0,""
perl-IO-Socket-SSL-1.999-1.fc21.src.rpm,,,0,,0,""
yum-metadata-parser-1.1.4-14.fc21.src.rpm,,,0,,0,""
xfsprogs-3.2.1-2.fc21.src.rpm,,,0,,0,""
e2fsprogs-1.42.11-3.fc21.src.rpm,,,0,,0,""
1:perl-LDAP-0.64-1.fc21.src.rpm,,,0,,0,""
1:gdm-3.14.0-1.fc21.src.rpm,,,0,,0,""
evolution-data-server-3.12.6-1.fc21.src.rpm,,,0,,0,""
1:x86info-1.30-7.fc21.src.rpm,,,0,,0,""
fedora-logos-21.0.4-1.fc21.src.rpm,,,0,,0,""
Pyrex-0.9.9-8.fc21.src.rpm,,,0,,0,""
libchewing-0.4.0-4.fc21.src.rpm,,,0,,0,""
pam_krb5-2.4.9-3.fc21.src.rpm,,,0,,0,""
pcsc-lite-1.8.12-1.fc21.src.rpm,,,0,,0,""
avahi-0.6.31-29.fc21.src.rpm,,,0,,0,""
libnotify-0.7.6-4.fc21.src.rpm,,,0,,0,""
nss-3.17.1-1.fc21.src.rpm,,,0,,0,""
nspr-4.10.7-1.fc21.src.rpm,,,0,,0,""
libavc1394-0.5.3-16.fc21.src.rpm,,,0,,0,""
zsh-5.0.7-1.fc21.src.rpm,,,0,,0,""
tn5250-0.17.4-12.fc21.src.rpm,,,0,,0,""
scim-pinyin-0.5.92-5.fc21.src.rpm,,,0,,0,""
libXfont-1.5.0-2.fc21.src.rpm,,,0,,0,""
6:kdemultimedia-4.14.1-1.fc21.src.rpm,,,0,,0,""
bitstream-vera-fonts-1.10-24.fc21.src.rpm,,,0,,0,""
ypserv-2.32.1-4.fc21.src.rpm,,,0,,0,""
1:totem-3.14.0-1.fc21.src.rpm,,,0,,0,""
tcsh-6.18.01-12.fc21.src.rpm,,,0,,0,""
system-config-services-0.111.1-2.fc21.src.rpm,,,0,,0,""
system-config-bind-4.0.15-9.fc21.src.rpm,,,0,,0,""
sysklogd-1.5-17.fc21.src.rpm,,,0,,0,""
sysfsutils-2.1.0-17.fc21.src.rpm,,,0,,0,""
m17n-db-1.6.5-3.fc21.src.rpm,,,0,,0,""
rhythmbox-3.1-1.fc21.src.rpm,,,0,,0,""
redhat-rpm-config-26-1.fc21.src.rpm,,,0,,0,""
pinfo-0.6.10-10.fc21.src.rpm,,,0,,0,""
mcstrans-0.3.4-6.fc21.src.rpm,,,0,,0,""
librsvg2-2.40.4-1.fc21.src.rpm,,,0,,0,""
kdesdk-4.14.1-1.fc21.src.rpm,,,0,,0,""
7:kdepim-4.14.1-1.fc21.src.rpm,,,0,,0,""
7:kdenetwork-4.14.1-1.fc21.src.rpm,,,0,,0,""
2:irqbalance-1.0.7-8.fc21.src.rpm,,,0,,0,""
iputils-20140519-4.fc21.src.rpm,,,0,,0,""
httpd-2.4.10-9.fc21.src.rpm,,,0,,0,""
gtk-sharp2-2.12.11-12.fc21.src.rpm,,,0,,0,""
gwenhywfar-4.10.0-0.4.beta.fc21.src.rpm,,,0,,0,""
gthumb-3.3.2-4.fc21.src.rpm,,,0,,0,""
gnutls-3.3.8-2.fc21.src.rpm,,,0,,0,""
gnome-user-docs-3.14.0-1.fc21.src.rpm,,,0,,0,""
gnome-system-monitor-3.14.0-1.fc21.src.rpm,,,0,,0,""
gnome-terminal-3.14.0-1.fc21.src.rpm,,,0,,0,""
gfs2-utils-3.1.7-1.fc21.src.rpm,,,0,,0,""
gnome-doc-utils-0.20.10-6.fc21.src.rpm,,,0,,0,""
glade2-2.12.2-20.fc21.src.rpm,,,0,,0,""
